elapsed_s	offset_ns	freq_ppb
4754.001	0	10134
4755.001	-9	10125
4756.001	-3	10128
4757.001	6	10136
4758.001	1	10133
4759.001	-1	10131
4760.001	-1	10131
4761.001	-1	10131
4762.001	-1	10130
4763.001	0	10131
4764.001	0	10131
4765.001	6	10137
4766.001	-13	10120
4767.001	5	10134
4768.001	2	10133
4769.001	1	10132
4770.001	0	10131
4771.001	-1	10130
4772.001	0	10131
4773.001	-6	10125
4774.001	6	10135
4775.001	2	10133
4776.001	0	10132
4777.001	5	10137
4778.001	0	10133
4779.001	-9	10124
4780.001	-2	10129
4781.001	7	10137
4782.001	1	10133
4783.001	6	10138
4784.001	5	10139
4785.001	-3	10133
4786.001	-11	10124
4787.001	3	10134
4788.001	-1	10131
4789.001	6	10138
4790.001	5	10139
4791.001	-3	10132
4792.001	-10	10124
4793.001	3	10134
4794.001	6	10138
4795.001	5	10139
4796.001	-3	10133
4797.001	-5	10130
4798.001	3	10136
4799.001	4	10138
4800.001	-3	10132
4801.001	3	10137
4802.001	2	10137
4803.001	-10	10126
4804.001	-5	10128
4805.001	5	10136
4806.001	-1	10132
4807.001	5	10138
4808.001	-2	10132
4809.001	-9	10125
4810.001	-3	10128
4811.001	7	10137
4812.001	1	10133
4813.001	-1	10131
4814.001	-1	10131
4815.001	-1	10131
4816.001	-13	10118
4817.001	-1	10127
4818.001	4	10131
4819.001	4	10132
4820.001	-4	10126
4821.001	1	10129
4822.001	-3	10126
4823.001	-11	10117
4824.001	-3	10122
4825.001	0	10124
4826.001	8	10132
4827.001	1	10127
4828.001	5	10131
4829.001	-2	10126
4830.001	-9	10118
4831.001	4	10129
4832.001	6	10132
4833.001	-1	10127
4834.001	4	10131
4835.001	-3	10125
4836.001	-10	10118
4837.001	-3	10122
4838.001	0	10124
4839.001	8	10132
4840.001	1	10127
4841.001	-2	10124
4842.001	-1	10125
4843.001	-8	10117
4844.001	6	10129
4845.001	2	10127
4846.001	0	10125
4847.001	-1	10124
4848.001	-7	10118
4849.001	-1	10122
4850.001	8	10131
4851.001	2	10127
4852.001	0	10126
4853.001	-8	10118
4854.001	-1	10122
4855.001	2	10125
4856.001	1	10125
4857.001	2	10126
4858.001	7	10132
4859.001	-7	10120
4860.001	-2	10123
4861.001	1	10125
4862.001	1	10125
4863.001	0	10125
4864.001	0	10125
4865.001	0	10125
4866.001	-13	10112
4867.001	-6	10115
4868.001	4	10123
4869.001	0	10120
4870.001	5	10125
4871.001	-2	10120
4872.001	-3	10118
4873.001	-10	10110
4874.001	5	10122
4875.001	1	10120
4876.001	0	10119
4877.001	0	10119
4878.001	5	10124
4879.001	0	10120
4880.001	-8	10112
4881.001	4	10122
4882.001	0	10119
4883.001	-1	10118
4884.001	0	10119
4885.001	5	10124
4886.001	0	10120
4887.001	4	10124
4888.001	-2	10120
4889.001	-3	10118
4890.001	-9	10111
4891.001	-2	10115
4892.001	8	10125
4893.001	1	10120
4894.001	-1	10118
4895.001	-1	10118
4896.001	6	10125
4897.001	-1	10120
4898.001	-2	10118
4899.001	-2	10118
4900.001	-2	10117
4901.001	6	10125
4902.001	0	10120
4903.001	4	10124
4904.001	-9	10113
4905.001	-3	10116
4906.001	0	10118
4907.001	7	10125
4908.001	0	10120
4909.001	-2	10118
4910.001	-2	10117
4911.001	-7	10112
4912.001	6	10123
4913.001	1	10120
4914.001	0	10119
4915.001	-1	10118
4916.001	-7	10112
4917.001	0	10116
4918.001	2	10118
4919.001	2	10119
4920.001	-12	10106
4921.001	-5	10109
4922.001	4	10117
4923.001	6	10120
4924.001	4	10120
4925.001	3	10120
4926.001	-5	10113
4927.001	-6	10110
4928.001	3	10117
4929.001	-3	10112
4930.001	3	10117
4931.001	4	10119
4932.001	-3	10113
4933.001	-5	10111
4934.001	-3	10111
4935.001	4	10117
4936.001	5	10119
4937.001	-3	10113
4938.001	3	10118
4939.001	-3	10113
4940.001	2	10117
4941.001	-3	10113
4942.001	3	10118
4943.001	4	10120
4944.001	2	10119
4945.001	2	10119
4946.001	-12	10106
4947.001	1	10115
4948.001	3	10118
4949.001	4	10120
4950.001	3	10120
4951.001	1	10119
4952.001	1	10119
4953.001	7	10125
4954.001	0	10120
4955.001	-15	10105
4956.001	-2	10114
4957.001	2	10117
4958.001	4	10120
4959.001	-4	10113
4960.001	1	10117
4961.001	2	10118
4962.001	2	10119
4963.001	2	10119
4964.001	-6	10112
4965.001	-6	10110
4966.001	-4	10110
4967.001	4	10117
4968.001	5	10119
4969.001	4	10120
4970.001	-4	10113
4971.001	2	10118
4972.001	2	10118
4973.001	8	10125
4974.001	2	10121
4975.001	-2	10118
4976.001	-1	10118
4977.001	-1	10118
4978.001	5	10124
4979.001	-13	10107
4980.001	-2	10114
4981.001	2	10118
4982.001	9	10125
4983.001	1	10120
4984.001	0	10119
4985.001	-2	10117
4986.001	-1	10118
4987.001	-13	10106
4988.001	6	10121
4989.001	-3	10113
4990.001	-4	10112
4991.001	2	10116
4992.001	4	10119
4993.001	-3	10113
4994.001	2	10117
4995.001	-3	10113
4996.001	-4	10111
4997.001	4	10118
4998.001	4	10119
4999.001	3	10119
5000.001	-4	10113
5001.001	2	10118
5002.001	2	10118
5003.001	2	10119
5004.001	1	10119
5005.001	1	10119
5006.001	0	10118
5007.001	-6	10112
5008.001	0	10116
5009.001	2	10118
5010.001	2	10119
5011.001	1	10119
5012.001	-6	10112
5013.001	0	10116
5014.001	-4	10112
5015.001	-4	10111
5016.001	-3	10111
5017.001	4	10117
5018.001	-1	10113
5019.001	5	10119
5020.001	-2	10113
5021.001	3	10118
5022.001	-3	10113
5023.001	3	10118
5024.001	-3	10113
5025.001	3	10118
5026.001	-3	10113
5027.001	-3	10112
5028.001	3	10117
5029.001	-2	10113
5030.001	4	10118
5031.001	-2	10113
5032.001	3	10118
5033.001	-3	10113
5034.001	-3	10112
5035.001	-3	10111
5036.001	-2	10111
5037.001	-1	10111
5038.001	0	10112
5039.001	6	10118
5040.001	0	10114
5041.001	-2	10112
5042.001	5	10118
5043.001	11	10126
5044.001	-2	10116
5045.001	0	10117
5046.001	1	10118
5047.001	1	10119
5048.001	-6	10112
5049.001	-6	10110
5050.001	-4	10110
5051.001	4	10117
5052.001	-8	10106
5053.001	11	10123
5054.001	6	10121
5055.001	-3	10114
5056.001	1	10117
5057.001	2	10118
5058.001	-4	10113
5059.001	-5	10111
5060.001	-4	10110
5061.001	-3	10110
5062.001	5	10117
5063.001	6	10120
5064.001	-2	10114
5065.001	-3	10112
5066.001	3	10117
5067.001	-2	10113
5068.001	-3	10111
5069.001	4	10117
5070.001	-2	10113
5071.001	-2	10112
5072.001	4	10117
5073.001	-1	10114
5074.001	3	10117
5075.001	4	10119
5076.001	-3	10113
5077.001	2	10118
5078.001	-4	10112
5079.001	-4	10111
5080.001	3	10117
5081.001	-2	10113
5082.001	4	10118
5083.001	4	10119
5084.001	-3	10113
5085.001	-5	10111
5086.001	3	10117
5087.001	-2	10113
5088.001	3	10117
5089.001	-2	10113
5090.001	9	10124
5091.001	4	10121
5092.001	1	10120
5093.001	-7	10112
5094.001	0	10117
5095.001	1	10118
5096.001	2	10119
5097.001	-5	10113
5098.001	0	10116
5099.001	-4	10112
5100.001	2	10117
5101.001	-3	10113
5102.001	3	10118
5103.001	4	10120
5104.001	-4	10113
5105.001	-5	10111
5106.001	3	10117
5107.001	-2	10113
5108.001	-3	10111
5109.001	-3	10110
5110.001	5	10118
5111.001	-1	10113
5112.001	-2	10112
5113.001	5	10118
5114.001	-1	10114
5115.001	-3	10111
5116.001	4	10117
5117.001	-1	10114
5118.001	3	10117
5119.001	-2	10113
5120.001	3	10118
5121.001	3	10119
5122.001	3	10119
5123.001	2	10119
5124.001	-5	10113
5125.001	0	10116
5126.001	2	10118
5127.001	8	10125
5128.001	-5	10114
5129.001	-1	10117
5130.001	0	10118
5131.001	1	10119
5132.001	7	10125
5133.001	0	10120
5134.001	-2	10118
5135.001	5	10124
5136.001	-1	10120
5137.001	4	10125
5138.001	-3	10119
5139.001	-3	10118
5140.001	4	10124
5141.001	4	10125
5142.001	-3	10119
5143.001	-4	10118
5144.001	3	10123
5145.001	-2	10119
5146.001	-3	10118
5147.001	5	10125
5148.001	-2	10119
5149.001	-3	10118
5150.001	4	10124
5151.001	-1	10120
5152.001	3	10124
5153.001	-2	10120
5154.001	-3	10118
5155.001	-3	10117
5156.001	-2	10117
5157.001	0	10119
5158.001	-1	10118
5159.001	7	10125
5160.001	0	10120
5161.001	-2	10118
5162.001	-3	10117
5163.001	6	10125
5164.001	-1	10120
5165.001	-2	10118
5166.001	4	10124
5167.001	-1	10120
5168.001	-3	10118
5169.001	4	10124
5170.001	-2	10119
5171.001	-9	10111
5172.001	-2	10116
5173.001	1	10118
5174.001	1	10118
5175.001	-5	10113
5176.001	1	10117
5177.001	-5	10111
5178.001	2	10117
5179.001	-3	10113
5180.001	3	10118
5181.001	3	10119
5182.001	3	10119
5183.001	-4	10113
5184.001	1	10117
5185.001	2	10118
5186.001	2	10119
5187.001	7	10125
5188.001	7	10127
5189.001	-1	10121
5190.001	-4	10118
5191.001	-3	10117
5192.001	-2	10117
5193.001	5	10124
5194.001	0	10120
5195.001	-2	10118
5196.001	-9	10111
5197.001	-1	10116
5198.001	1	10118
5199.001	2	10119
5200.001	1	10119
5201.001	7	10125
5202.001	0	10120
5203.001	-1	10119
5204.001	-2	10118
5205.001	-1	10118
5206.001	-1	10118
5207.001	-1	10118
5208.001	0	10118
5209.001	0	10118
5210.001	0	10118
5211.001	0	10118
5212.001	0	10118
5213.001	0	10118
5214.001	13	10131
5215.001	0	10122
5216.001	-4	10118
5217.001	-4	10117
5218.001	-2	10118
5219.001	-2	10117
5220.001	-1	10118
5221.001	7	10125
5222.001	0	10120
5223.001	4	10124
5224.001	-2	10120
5225.001	-3	10118
5226.001	-3	10117
5227.001	-2	10117
5228.001	-1	10118
5229.001	0	10118
5230.001	13	10131
5231.001	0	10122
5232.001	-4	10118
5233.001	-4	10117
5234.001	-2	10118
5235.001	5	10124
5236.001	-1	10120
5237.001	4	10124
5238.001	4	10126
5239.001	-3	10120
5240.001	-4	10118
5241.001	2	10123
5242.001	-2	10119
5243.001	-3	10118
5244.001	-2	10118
5245.001	-2	10117
5246.001	6	10125
5247.001	6	10126
5248.001	-2	10120
5249.001	-4	10118
5250.001	3	10123
5251.001	-2	10119
5252.001	-3	10118
5253.001	-2	10118
5254.001	11	10130
5255.001	0	10122
5256.001	2	10124
5257.001	-4	10119
5258.001	1	10123
5259.001	-3	10119
5260.001	9	10130
5261.001	-3	10121
5262.001	-6	10117
5263.001	-5	10116
5264.001	4	10124
5265.001	-2	10119
5266.001	4	10124
5267.001	-2	10120
5268.001	-3	10118
5269.001	-3	10117
5270.001	5	10124
5271.001	5	10126
5272.001	-2	10120
5273.001	-10	10112
5274.001	-4	10115
5275.001	0	10117
5276.001	1	10118
5277.001	-5	10113
5278.001	7	10123
5279.001	2	10120
5280.001	-6	10113
5281.001	-1	10116
5282.001	-5	10112
5283.001	8	10123
5284.001	-3	10115
5285.001	0	10117
5286.001	-4	10113
5287.001	1	10117
5288.001	3	10119
5289.001	2	10119
5290.001	-4	10113
5291.001	-6	10110
5292.001	9	10123
5293.001	-3	10114
5294.001	1	10117
5295.001	-4	10112
5296.001	-5	10110
5297.001	10	10124
5298.001	-2	10115
5299.001	2	10118
5300.001	-5	10112
5301.001	8	10123
5302.001	-3	10115
5303.001	1	10118
5304.001	1	10118
5305.001	2	10119
5306.001	-6	10112
5307.001	1	10117
5308.001	2	10118
5309.001	8	10125
5310.001	-5	10114
5311.001	-1	10117
5312.001	0	10118
5313.001	7	10125
5314.001	-6	10114
5315.001	-1	10117
5316.001	7	10125
5317.001	-6	10114
5318.001	-2	10116
5319.001	1	10118
5320.001	7	10125
5321.001	-5	10115
5322.001	-2	10116
5323.001	-6	10112
5324.001	7	10123
5325.001	-4	10114
5326.001	0	10117
5327.001	-4	10113
5328.001	8	10124
5329.001	-4	10114
5330.001	-6	10111
5331.001	-11	10104
5332.001	9	10121
5333.001	-6	10108
5334.001	-2	10111
5335.001	-1	10111
5336.001	0	10112
5337.001	13	10125
5338.001	0	10116
5339.001	-3	10113
5340.001	-4	10111
5341.001	4	10117
5342.001	5	10120
5343.001	-3	10113
5344.001	-4	10111
5345.001	-4	10110
5346.001	11	10124
5347.001	-1	10115
5348.001	-4	10112
5349.001	2	10117
5350.001	-2	10113
5351.001	3	10118
5352.001	3	10119
5353.001	-3	10113
5354.001	2	10118
5355.001	2	10118
5356.001	2	10119
5357.001	-4	10113
5358.001	1	10117
5359.001	8	10124
5360.001	-4	10115
5361.001	-1	10117
5362.001	1	10118
5363.001	1	10119
5364.001	-6	10112
5365.001	7	10123
5366.001	2	10120
5367.001	-7	10112
5368.001	0	10117
5369.001	-5	10112
5370.001	2	10117
5371.001	-3	10113
5372.001	2	10117
5373.001	3	10119
5374.001	-3	10113
5375.001	-5	10111
5376.001	-3	10111
5377.001	-3	10110
5378.001	5	10117
5379.001	0	10114
5380.001	-2	10112
5381.001	-2	10111
5382.001	-1	10112
5383.001	-1	10111
5384.001	7	10119
5385.001	-7	10107
5386.001	-2	10110
5387.001	0	10111
5388.001	0	10111
5389.001	-5	10106
5390.001	0	10110
5391.001	2	10112
5392.001	2	10112
5393.001	-5	10106
5394.001	8	10118
5395.001	2	10114
5396.001	0	10113
5397.001	-7	10106
5398.001	-1	10109
5399.001	2	10112
5400.001	2	10113
5401.001	1	10112
5402.001	-6	10106
5403.001	0	10110
5404.001	-4	10106
5405.001	9	10118
5406.001	3	10114
5407.001	-6	10106
5408.001	0	10110
5409.001	1	10111
5410.001	-5	10106
5411.001	1	10110
5412.001	-4	10106
5413.001	3	10111
5414.001	10	10119
5415.001	-4	10108
5416.001	0	10111
5417.001	-6	10105
5418.001	1	10110
5419.001	-4	10106
5420.001	3	10111
5421.001	-3	10106
5422.001	-4	10104
5423.001	10	10117
5424.001	-2	10108
5425.001	2	10112
5426.001	2	10112
5427.001	2	10113
5428.001	-5	10106
5429.001	1	10111
5430.001	2	10112
5431.001	2	10113
5432.001	1	10112
5433.001	-6	10106
5434.001	0	10110
5435.001	2	10112
5436.001	2	10112
5437.001	2	10113
5438.001	0	10112
5439.001	1	10113
5440.001	7	10119
5441.001	-1	10113
5442.001	-2	10112
5443.001	-1	10112
5444.001	-2	10111
5445.001	-1	10111
5446.001	0	10112
5447.001	0	10112
5448.001	0	10112
5449.001	0	10112
5450.001	0	10112
5451.001	0	10112
5452.001	0	10112
5453.001	0	10112
5454.001	0	10112
5455.001	0	10112
5456.001	0	10112
5457.001	0	10112
5458.001	0	10112
5459.001	0	10112
5460.001	0	10112
5461.001	6	10118
5462.001	0	10114
5463.001	-2	10112
5464.001	-8	10105
5465.001	-1	10110
5466.001	1	10111
5467.001	1	10112
5468.001	2	10113
5469.001	1	10113
5470.001	-7	10105
5471.001	0	10110
5472.001	2	10112
5473.001	2	10112
5474.001	-4	10107
5475.001	0	10110
5476.001	2	10112
5477.001	3	10113
5478.001	1	10112
5479.001	1	10113
5480.001	0	10112
5481.001	0	10112
5482.001	0	10112
5483.001	0	10112
5484.001	0	10112
5485.001	0	10112
5486.001	-7	10105
5487.001	0	10110
5488.001	2	10112
5489.001	-4	10106
5490.001	1	10110
5491.001	-3	10107
5492.001	2	10111
5493.001	3	10112
5494.001	-4	10106
5495.001	2	10111
5496.001	3	10113
5497.001	2	10112
5498.001	-4	10107
5499.001	7	10117
5500.001	2	10114
5501.001	0	10113
5502.001	-1	10112
5503.001	-1	10111
5504.001	7	10119
5505.001	-7	10107
5506.001	-2	10110
5507.001	0	10111
5508.001	7	10118
5509.001	0	10113
5510.001	-1	10112
5511.001	-2	10111
5512.001	-1	10112
5513.001	6	10118
5514.001	-1	10113
5515.001	-2	10112
5516.001	-1	10112
5517.001	-2	10111
5518.001	6	10118
5519.001	0	10114
5520.001	-3	10111
5521.001	-8	10105
5522.001	-1	10110
5523.001	1	10111
5524.001	1	10112
5525.001	1	10112
5526.001	1	10112
5527.001	1	10113
5528.001	0	10112
5529.001	6	10118
5530.001	0	10114
5531.001	-1	10113
5532.001	-2	10111
5533.001	-2	10111
5534.001	-1	10111
5535.001	0	10112
5536.001	0	10112
5537.001	0	10112
5538.001	6	10118
5539.001	7	10121
5540.001	-2	10114
5541.001	-4	10111
5542.001	-4	10110
5543.001	-2	10111
5544.001	-7	10105
5545.001	6	10116
5546.001	2	10114
5547.001	0	10113
5548.001	-7	10106
5549.001	-1	10109
5550.001	2	10112
5551.001	8	10119
5552.001	-5	10108
5553.001	-2	10110
5554.001	-6	10105
5555.001	1	10110
5556.001	3	10113
5557.001	2	10112
5558.001	1	10112
5559.001	1	10112
5560.001	-6	10106
5561.001	-6	10104
5562.001	2	10110
5563.001	-2	10107
5564.001	10	10118
5565.001	3	10114
5566.001	1	10113
5567.001	0	10112
5568.001	-7	10105
5569.001	0	10110
5570.001	2	10112
5571.001	2	10113
5572.001	7	10118
5573.001	7	10120
5574.001	-1	10115
5575.001	-4	10111
5576.001	-3	10111
5577.001	-3	10110
5578.001	-1	10111
5579.001	0	10112
5580.001	6	10118
5581.001	0	10114
5582.001	-2	10112
5583.001	-1	10112
5584.001	-2	10111
5585.001	-1	10111
5586.001	0	10112
5587.001	0	10112
5588.001	-6	10106
5589.001	6	10116
5590.001	2	10114
5591.001	0	10113
5592.001	-7	10106
5593.001	5	10115
5594.001	-5	10107
5595.001	0	10110
5596.001	2	10112
5597.001	-5	10106
5598.001	7	10117
5599.001	-4	10108
5600.001	1	10111
5601.001	-6	10105
5602.001	2	10111
5603.001	3	10113
5604.001	-4	10106
5605.001	7	10116
5606.001	-3	10108
5607.001	0	10110
5608.001	-5	10105
5609.001	-5	10104
5610.001	3	10110
5611.001	-2	10106
5612.001	4	10112
5613.001	-2	10107
5614.001	-4	10104
5615.001	4	10111
5616.001	-8	10100
5617.001	-3	10103
5618.001	-1	10104
5619.001	14	10119
5620.001	0	10109
5621.001	-3	10106
5622.001	-3	10105
5623.001	-3	10104
5624.001	-1	10105
5625.001	-1	10105
5626.001	6	10112
5627.001	0	10107
5628.001	10	10117
5629.001	-1	10109
5630.001	1	10111
5631.001	-5	10105
5632.001	-5	10104
5633.001	-3	10104
5634.001	5	10112
5635.001	-2	10106
5636.001	4	10111
5637.001	5	10114
5638.001	-3	10107
5639.001	-5	10104
5640.001	-4	10104
5641.001	-2	10105
5642.001	-1	10105
5643.001	6	10112
5644.001	0	10107
5645.001	-2	10105
5646.001	-8	10099
5647.001	-2	10102
5648.001	1	10105
5649.001	2	10106
5650.001	1	10106
5651.001	-5	10100
5652.001	-6	10098
5653.001	2	10104
5654.001	3	10105
5655.001	4	10107
5656.001	-5	10099
5657.001	1	10104
5658.001	-3	10100
5659.001	8	10110
5660.001	-3	10102
5661.001	1	10105
5662.001	-5	10099
5663.001	2	10105
5664.001	-4	10099
5665.001	9	10111
5666.001	-3	10102
5667.001	-6	10098
5668.001	2	10104
5669.001	-3	10100
5670.001	3	10105
5671.001	3	10106
5672.001	10	10114
5673.001	-5	10102
5674.001	-7	10098
5675.001	0	10103
5676.001	-3	10100
5677.001	2	10104
5678.001	4	10107
5679.001	-4	10100
5680.001	2	10105
5681.001	-4	10099
5682.001	-4	10098
5683.001	-3	10098
5684.001	5	10105
5685.001	5	10106
5686.001	-2	10101
5687.001	2	10104
5688.001	-3	10100
5689.001	-4	10098
5690.001	4	10105
5691.001	4	10106
5692.001	-3	10100
5693.001	3	10105
5694.001	-3	10100
5695.001	-5	10097
5696.001	4	10105
5697.001	4	10106
5698.001	-3	10100
5699.001	2	10104
5700.001	-3	10100
5701.001	-4	10098
5702.001	10	10111
5703.001	-1	10103
5704.001	-5	10099
5705.001	-5	10097
5706.001	4	10105
5707.001	-1	10101
5708.001	3	10104
5709.001	-2	10100
5710.001	3	10105
5711.001	-3	10100
5712.001	-9	10093
5713.001	-3	10096
5714.001	0	10098
5715.001	1	10099
5716.001	-5	10093
5717.001	-6	10091
5718.001	2	10097
5719.001	4	10100
5720.001	-3	10094
5721.001	8	10104
5722.001	3	10101
5723.001	-5	10094
5724.001	-1	10097
5725.001	2	10100
5726.001	-5	10093
5727.001	1	10098
5728.001	9	10106
5729.001	-5	10095
5730.001	0	10098
5731.001	-6	10092
5732.001	1	10097
5733.001	3	10100
5734.001	3	10101
5735.001	-5	10093
5736.001	-6	10091
5737.001	-4	10091
5738.001	-3	10091
5739.001	12	10105
5740.001	-1	10096
5741.001	-4	10092
5742.001	3	10098
5743.001	4	10100
5744.001	-3	10094
5745.001	8	10104
5746.001	3	10102
5747.001	-6	10094
5748.001	-1	10097
5749.001	2	10100
5750.001	1	10099
5751.001	7	10105
5752.001	1	10102
5753.001	-1	10100
5754.001	-2	10099
5755.001	-1	10099
5756.001	5	10105
5757.001	0	10101
5758.001	-2	10099
5759.001	4	10105
5760.001	-1	10101
5761.001	-3	10098
5762.001	-9	10092
5763.001	5	10103
5764.001	1	10100
5765.001	0	10100
5766.001	0	10100
5767.001	-7	10093
5768.001	-1	10097
5769.001	-5	10092
5770.001	9	10105
5771.001	3	10101
5772.001	1	10100
5773.001	-7	10093
5774.001	0	10098
5775.001	-5	10093
5776.001	1	10097
5777.001	3	10099
5778.001	3	10100
5779.001	-4	10094
5780.001	7	10104
5781.001	2	10101
5782.001	0	10100
5783.001	-1	10099
5784.001	-6	10093
5785.001	-1	10097
5786.001	2	10099
5787.001	-5	10093
5788.001	1	10097
5789.001	10	10107
5790.001	2	10102
5791.001	-7	10093
5792.001	-1	10097
5793.001	-5	10093
5794.001	1	10097
5795.001	3	10100
5796.001	2	10100
5797.001	-5	10093
5798.001	8	10105
5799.001	2	10101
5800.001	-6	10094
5801.001	-1	10097
5802.001	-5	10093
5803.001	-5	10091
5804.001	3	10098
5805.001	-2	10093
5806.001	-2	10093
5807.001	10	10104
5808.001	-1	10096
5809.001	-5	10092
5810.001	2	10097
5811.001	-2	10094
5812.001	3	10098
5813.001	-3	10093
5814.001	-4	10091
5815.001	10	10104
5816.001	-1	10096
5817.001	1	10098
5818.001	-4	10093
5819.001	2	10098
5820.001	-3	10094
5821.001	2	10098
5822.001	10	10106
5823.001	3	10102
5824.001	-7	10093
5825.001	-1	10097
5826.001	1	10099
5827.001	1	10099
5828.001	1	10099
5829.001	7	10106
5830.001	1	10102
5831.001	-2	10099
5832.001	-2	10099
5833.001	5	10105
5834.001	-1	10100
5835.001	-2	10099
5836.001	-2	10099
5837.001	-2	10098
5838.001	0	10099
5839.001	12	10111
5840.001	0	10103
5841.001	-4	10099
5842.001	-4	10098
5843.001	-2	10099
5844.001	-8	10092
5845.001	-1	10097
5846.001	1	10098
5847.001	2	10100
5848.001	8	10106
5849.001	1	10102
5850.001	-1	10100
5851.001	-8	10093
5852.001	-2	10096
5853.001	1	10099
5854.001	8	10106
5855.001	-5	10095
5856.001	-1	10098
5857.001	0	10098
5858.001	1	10099
5859.001	-6	10093
5860.001	1	10098
5861.001	2	10099
5862.001	8	10106
5863.001	1	10101
5864.001	-1	10100
5865.001	-8	10092
5866.001	5	10103
5867.001	2	10101
5868.001	-7	10093
5869.001	6	10104
5870.001	1	10101
5871.001	-7	10093
5872.001	-1	10097
5873.001	1	10099
5874.001	-4	10094
5875.001	-5	10092
5876.001	2	10097
5877.001	-2	10094
5878.001	3	10098
5879.001	4	10100
5880.001	-4	10093
5881.001	-4	10092
5882.001	3	10098
5883.001	4	10100
5884.001	-3	10094
5885.001	-4	10092
5886.001	-3	10092
5887.001	10	10104
5888.001	5	10102
5889.001	-4	10094
5890.001	1	10098
5891.001	-5	10093
5892.001	2	10098
5893.001	3	10100
5894.001	3	10101
5895.001	-5	10093
5896.001	0	10097
5897.001	9	10106
5898.001	2	10102
5899.001	0	10100
5900.001	-8	10092
5901.001	-1	10097
5902.001	1	10099
5903.001	2	10100
5904.001	7	10105
5905.001	1	10102
5906.001	-2	10099
5907.001	-8	10092
5908.001	-1	10097
5909.001	1	10099
5910.001	2	10100
5911.001	1	10099
5912.001	1	10100
5913.001	0	10099
5914.001	0	10099
5915.001	0	10099
5916.001	1	10100
5917.001	-1	10098
5918.001	0	10099
5919.001	13	10112
5920.001	0	10103
5921.001	-4	10099
5922.001	-3	10099
5923.001	-3	10098
5924.001	-2	10098
5925.001	6	10105
5926.001	-1	10100
5927.001	-2	10099
5928.001	-1	10099
5929.001	11	10111
5930.001	0	10103
5931.001	2	10105
5932.001	-4	10100
5933.001	-5	10098
5934.001	3	10104
5935.001	-2	10100
5936.001	-3	10098
5937.001	4	10105
5938.001	-2	10100
5939.001	-2	10099
5940.001	-2	10099
5941.001	-2	10098
5942.001	-1	10098
5943.001	0	10099
5944.001	0	10099
5945.001	13	10112
5946.001	0	10103
5947.001	-4	10099
5948.001	-4	10098
5949.001	-2	10099
5950.001	-1	10099
5951.001	-1	10099
5952.001	-1	10098
5953.001	-6	10093
5954.001	-1	10096
5955.001	2	10099
5956.001	2	10100
5957.001	2	10100
5958.001	1	10100
5959.001	7	10106
5960.001	0	10101
5961.001	-2	10099
5962.001	-2	10099
5963.001	-2	10098
5964.001	-1	10098
5965.001	0	10099
5966.001	0	10099
5967.001	0	10099
5968.001	-6	10093
5969.001	0	10097
5970.001	2	10099
5971.001	2	10100
5972.001	1	10099
5973.001	1	10100
5974.001	0	10099
5975.001	0	10099
5976.001	0	10099
5977.001	0	10099
5978.001	7	10106
5979.001	0	10101
5980.001	4	10105
5981.001	5	10107
5982.001	-4	10100
5983.001	-4	10099
5984.001	3	10104
5985.001	-3	10099
5986.001	-3	10098
5987.001	4	10105
5988.001	-1	10101
